date,agency_id,route_id,stopid_geton,stopid_getoff,count
20240401,5230001002133,興人・国立高専線(346_1_2),1006_01,301_06,1
20240401,5230001002133,興人・国立高専線(346_1_2),1007_01,1012_03,1
20240401,5230001002133,興人・国立高専線(346_1_2),1008_01,1012_03,1
20240401,5230001002133,興人・国立高専線(346_1_2),1008_01,102_05,1
20240401,5230001002133,興人・国立高専線(346_1_2),1008_01,301_06,1
20240401,5230001002133,興人・国立高専線(346_1_2),1009_01,1005_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),1009_01,301_06,1
20240401,5230001002133,興人・国立高専線(346_1_2),1010_01,1005_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),1010_01,1012_03,1
20240401,5230001002133,興人・国立高専線(346_1_2),1011_01,102_05,1
20240401,5230001002133,興人・国立高専線(346_1_2),101_05,1825_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),101_05,1906_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),102_05,1826_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),102_05,301_06,1
20240401,5230001002133,興人・国立高専線(346_1_2),102_05,303_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),102_05,307_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),102_05,875_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),103_05,1819_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),103_05,1826_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),1906_01,1819_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),1906_01,1823_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),1906_01,1824_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),301_06,1819_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),301_06,1820_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),301_06,1821_03,1
20240401,5230001002133,興人・国立高専線(346_1_2),301_06,1907_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),301_06,875_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),303_01,1824_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),304_01,875_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),875_01,1823_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),875_01,1826_01,1
20240401,5230001002133,興人・国立高専線(346_1_2),876_01,1826_01,1
20240401,5230001002133,興人・国立高専線(346_1_5),101_05,1818_01,1
20240401,5230001002133,興人・国立高専線(346_1_5),101_05,305_01,1
20240401,5230001002133,興人・国立高専線(346_1_5),301_06,1819_01,1
20240401,5230001002133,興人・国立高専線(346_1_5),301_06,875_01,1
20240401,5230001002133,興人・国立高専線(346_2_1),1004_02,1009_01,1
20240401,5230001002133,興人・国立高専線(346_2_1),1005_02,1010_01,1
20240401,5230001002133,興人・国立高専線(346_2_1),1012_01,1011_01,1
20240401,5230001002133,興人・国立高専線(346_2_1),101_07,1005_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),101_07,1009_01,1
20240401,5230001002133,興人・国立高専線(346_2_1),101_07,1011_01,1
20240401,5230001002133,興人・国立高専線(346_2_1),103_08,1004_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),1818_01,102_09,1
20240401,5230001002133,興人・国立高専線(346_2_1),1818_01,301_10,1
20240401,5230001002133,興人・国立高専線(346_2_1),1819_01,102_09,1
20240401,5230001002133,興人・国立高専線(346_2_1),1819_01,1906_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),1820_02,101_07,1
20240401,5230001002133,興人・国立高専線(346_2_1),1820_02,301_10,1
20240401,5230001002133,興人・国立高専線(346_2_1),1822_01,1006_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),1822_01,1817_01,1
20240401,5230001002133,興人・国立高専線(346_2_1),1822_01,301_10,1
20240401,5230001002133,興人・国立高専線(346_2_1),1823_02,101_07,1
20240401,5230001002133,興人・国立高専線(346_2_1),1823_02,102_09,1
20240401,5230001002133,興人・国立高専線(346_2_1),1823_02,1820_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),1823_02,1906_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),1823_02,1907_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),1823_02,1942_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),1824_01,102_09,1
20240401,5230001002133,興人・国立高専線(346_2_1),1824_01,304_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),1824_01,875_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),1825_01,301_10,1
20240401,5230001002133,興人・国立高専線(346_2_1),1826_01,102_09,1
20240401,5230001002133,興人・国立高専線(346_2_1),1826_01,1823_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),1826_01,1906_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),1906_02,102_09,1
20240401,5230001002133,興人・国立高専線(346_2_1),1906_02,1903_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),1906_02,875_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),1907_02,1004_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),1907_02,102_09,1
20240401,5230001002133,興人・国立高専線(346_2_1),301_10,1004_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),301_10,1006_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),301_10,1007_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),301_10,101_07,1
20240401,5230001002133,興人・国立高専線(346_2_1),303_02,1006_02,1
20240401,5230001002133,興人・国立高専線(346_2_1),303_02,101_07,1
20240401,5230001002133,興人・国立高専線(346_2_1),304_02,1003_03,1
20240401,5230001002133,興人・国立高専線(346_2_1),305_02,101_07,1
20240401,5230001002133,興人・国立高専線(346_2_1),306_02,301_10,1
20240401,5230001002133,興人・国立高専線(346_2_1),875_02,102_09,1
20240401,5230001002133,興人・国立高専線(346_2_2),1818_01,101_11,1
20240401,5230001002133,興人・国立高専線(346_2_2),1821_03,102_08,1
20240401,5230001002133,興人・国立高専線(346_2_2),1823_02,101_11,1
20240401,5230001002133,興人・国立高専線(346_2_2),1824_01,301_09,1
20240401,5230001002133,興人・国立高専線(346_2_2),1825_01,102_08,1
20240401,5230001002133,興人・国立高専線(346_2_2),1825_01,301_09,1
20240401,5230001002133,興人・国立高専線(346_2_2),1826_01,101_11,1
20240401,5230001002133,興人・国立高専線(346_2_2),1827_01,101_11,1
20240401,5230001002133,興人・国立高専線(346_2_2),1827_01,102_08,1
20240401,5230001002133,興人・国立高専線(346_2_2),1906_02,101_11,1
20240401,5230001002133,興人・国立高専線(346_2_2),1906_02,301_09,1
20240401,5230001002133,興人・国立高専線(346_2_2),1907_02,101_11,1
20240401,5230001002133,興人・国立高専線(346_2_2),301_09,102_08,1
20240401,5230001002133,興人・国立高専線(346_2_2),304_02,101_11,1
20240401,5230001002133,興人・国立高専線(346_2_2),876_02,301_09,1
20240401,5230001002133,荏原線(101_1_1),101_04,301_04,1
20240401,5230001002133,荏原線(101_1_1),102_04,111_01,1
20240401,5230001002133,荏原線(101_1_1),107_02,101_04,1
20240401,5230001002133,荏原線(101_1_1),401_04,109_01,1
20240401,5230001002133,荏原線(101_1_1),401_04,111_01,1
20240401,5230001002133,藤の木線(108_1_1),1309_01,101_11,1
20240401,5230001002133,藤の木線(108_1_1),1310_01,102_08,1
20240401,5230001002133,藤の木線(108_1_1),1311_01,102_08,1
20240401,5230001002133,藤の木線(108_1_1),1311_01,401_06,1
20240401,5230001002133,藤の木線(108_1_1),1311_01,405_02,1
20240401,5230001002133,藤の木線(108_1_1),1312_01,403_02,1
20240401,5230001002133,藤の木線(108_1_1),1312_01,405_02,1
20240401,5230001002133,藤の木線(108_1_1),1313_01,301_09,1
20240401,5230001002133,藤の木線(108_1_1),1313_01,401_06,1
20240401,5230001002133,藤の木線(108_1_1),1313_01,406_02,1
20240401,5230001002133,藤の木線(108_1_1),1314_01,301_09,1
20240401,5230001002133,藤の木線(108_1_1),1314_01,401_06,1
20240401,5230001002133,藤の木線(108_1_1),1332_01,101_11,1
20240401,5230001002133,藤の木線(108_1_1),1332_01,301_09,1
20240401,5230001002133,藤の木線(108_1_1),385_02,101_11,1
20240401,5230001002133,藤の木線(108_1_1),385_02,403_02,1
20240401,5230001002133,藤の木線(108_1_1),402_02,101_11,1
20240401,5230001002133,藤の木線(108_1_1),403_02,101_11,1
20240401,5230001002133,藤の木線(108_1_1),403_02,102_08,1
20240401,5230001002133,藤の木線(108_1_1),404_02,101_11,1
20240401,5230001002133,藤の木線(108_1_1),404_02,102_08,1
20240401,5230001002133,藤の木線(108_1_1),405_02,101_11,1
20240401,5230001002133,藤の木線(108_1_1),406_02,101_11,1
20240401,5230001002133,藤の木線(108_1_1),407_02,102_08,1
20240401,5230001002133,藤の木線(108_1_1),407_02,301_09,1
20240401,5230001002133,藤の木線(108_1_1),407_02,401_06,1
20240401,5230001002133,藤の木線(108_1_1),409_02,101_11,1
20240401,5230001002133,藤の木線(108_1_1),410_02,102_08,1
20240401,5230001002133,藤の木線(108_1_1),410_02,405_02,1
20240401,5230001002133,藤の木線(108_1_1),411_02,102_08,1
20240401,5230001002133,藤の木線(108_1_1),411_02,301_09,1
20240401,5230001002133,藤の木線(108_1_1),412_02,101_11,1
20240401,5230001002133,藤の木線(108_1_1),451_02,102_08,1
20240401,5230001002133,藤の木線(108_1_1),451_02,301_09,1
20240401,5230001002133,藤の木線(108_1_1),460_02,101_11,1
20240401,5230001002133,藤の木線(108_1_1),460_02,405_02,1
20240401,5230001002133,藤の木線(108_1_2),101_08,102_01,1
20240401,5230001002133,藤の木線(108_1_2),101_08,1309_01,1
20240401,5230001002133,藤の木線(108_1_2),101_08,1310_01,1
20240401,5230001002133,藤の木線(108_1_2),101_08,1312_01,1
20240401,5230001002133,藤の木線(108_1_2),101_08,1314_01,1
20240401,5230001002133,藤の木線(108_1_2),101_11,1311_01,1
20240401,5230001002133,藤の木線(108_1_2),101_11,1314_01,1
20240401,5230001002133,藤の木線(108_1_2),101_11,1315_01,1
20240401,5230001002133,藤の木線(108_1_2),101_11,1332_01,1
20240401,5230001002133,藤の木線(108_1_2),101_11,301_02,1
20240401,5230001002133,藤の木線(108_1_2),101_11,403_01,1
20240401,5230001002133,藤の木線(108_1_2),101_11,406_01,1
20240401,5230001002133,藤の木線(108_1_2),101_11,410_01,1
20240401,5230001002133,藤の木線(108_1_2),102_01,1310_01,1
20240401,5230001002133,藤の木線(108_1_2),102_01,1311_01,1
20240401,5230001002133,藤の木線(108_1_2),102_01,1313_01,1
20240401,5230001002133,藤の木線(108_1_2),102_01,1314_01,1
20240401,5230001002133,藤の木線(108_1_2),102_01,1315_01,1
20240401,5230001002133,藤の木線(108_1_2),102_01,385_01,1
20240401,5230001002133,藤の木線(108_1_2),102_01,401_02,1
20240401,5230001002133,藤の木線(108_1_2),102_01,404_01,1
20240401,5230001002133,藤の木線(108_1_2),102_01,406_01,1
20240401,5230001002133,藤の木線(108_1_2),102_01,407_01,1
20240401,5230001002133,藤の木線(108_1_2),103_01,385_01,1
20240401,5230001002133,藤の木線(108_1_2),103_01,405_01,1
20240401,5230001002133,藤の木線(108_1_2),103_01,409_01,1
20240401,5230001002133,藤の木線(108_1_2),103_08,404_01,1
20240401,5230001002133,藤の木線(108_1_2),1309_01,301_02,1
20240401,5230001002133,藤の木線(108_1_2),1310_01,301_02,1
20240401,5230001002133,藤の木線(108_1_2),1310_01,401_02,1
20240401,5230001002133,藤の木線(108_1_2),1311_01,405_01,1
20240401,5230001002133,藤の木線(108_1_2),1312_01,301_02,1
20240401,5230001002133,藤の木線(108_1_2),1312_01,401_02,1
20240401,5230001002133,藤の木線(108_1_2),1312_01,403_01,1
20240401,5230001002133,藤の木線(108_1_2),1312_01,408_01,1
20240401,5230001002133,藤の木線(108_1_2),1313_01,301_02,1
20240401,5230001002133,藤の木線(108_1_2),1313_01,401_02,1
20240401,5230001002133,藤の木線(108_1_2),1314_01,101_08,1
20240401,5230001002133,藤の木線(108_1_2),1314_01,401_02,1
20240401,5230001002133,藤の木線(108_1_2),1314_01,404_01,1
20240401,5230001002133,藤の木線(108_1_2),1316_01,102_01,1
20240401,5230001002133,藤の木線(108_1_2),1316_01,402_01,1
20240401,5230001002133,藤の木線(108_1_2),1316_02,101_08,1
20240401,5230001002133,藤の木線(108_1_2),1332_01,301_02,1
20240401,5230001002133,藤の木線(108_1_2),301_02,1310_01,1
20240401,5230001002133,藤の木線(108_1_2),301_02,1313_01,1
20240401,5230001002133,藤の木線(108_1_2),301_02,385_01,1
20240401,5230001002133,藤の木線(108_1_2),301_02,408_01,1
20240401,5230001002133,藤の木線(108_1_2),301_02,410_01,1
20240401,5230001002133,藤の木線(108_1_2),301_02,460_02,1
20240401,5230001002133,藤の木線(108_1_2),301_09,102_01,1
20240401,5230001002133,藤の木線(108_1_2),301_09,406_01,1
20240401,5230001002133,藤の木線(108_1_2),385_02,402_01,1
20240401,5230001002133,藤の木線(108_1_2),401_02,1313_01,1
20240401,5230001002133,藤の木線(108_1_2),401_02,1314_01,1
20240401,5230001002133,藤の木線(108_1_2),401_02,1315_01,1
20240401,5230001002133,藤の木線(108_1_2),401_02,403_01,1
20240401,5230001002133,藤の木線(108_1_2),401_02,408_01,1
20240401,5230001002133,藤の木線(108_1_2),401_02,451_01,1
20240401,5230001002133,藤の木線(108_1_2),401_06,102_01,1
20240401,5230001002133,藤の木線(108_1_2),402_01,1309_01,1
20240401,5230001002133,藤の木線(108_1_2),402_01,1314_01,1
20240401,5230001002133,藤の木線(108_1_2),402_01,385_01,1
20240401,5230001002133,藤の木線(108_1_2),402_02,101_08,1
20240401,5230001002133,藤の木線(108_1_2),402_02,102_01,1
20240401,5230001002133,藤の木線(108_1_2),403_01,385_01,1
20240401,5230001002133,藤の木線(108_1_2),403_01,408_01,1
20240401,5230001002133,藤の木線(108_1_2),403_02,102_01,1
20240401,5230001002133,藤の木線(108_1_2),403_02,1313_01,1
20240401,5230001002133,藤の木線(108_1_2),403_02,407_01,1
20240401,5230001002133,藤の木線(108_1_2),404_01,410_01,1
20240401,5230001002133,藤の木線(108_1_2),404_01,411_02,1
20240401,5230001002133,藤の木線(108_1_2),404_02,1332_01,1
20240401,5230001002133,藤の木線(108_1_2),404_02,408_01,1
20240401,5230001002133,藤の木線(108_1_2),405_01,1332_01,1
20240401,5230001002133,藤の木線(108_1_2),405_01,408_01,1
20240401,5230001002133,藤の木線(108_1_2),405_02,1311_01,1
20240401,5230001002133,藤の木線(108_1_2),405_02,1312_01,1
20240401,5230001002133,藤の木線(108_1_2),405_02,1313_01,1
20240401,5230001002133,藤の木線(108_1_2),405_02,1332_01,1
20240401,5230001002133,藤の木線(108_1_2),405_02,385_01,1
20240401,5230001002133,藤の木線(108_1_2),405_02,401_02,1
20240401,5230001002133,藤の木線(108_1_2),406_01,101_08,1
20240401,5230001002133,藤の木線(108_1_2),406_01,1312_01,1
20240401,5230001002133,藤の木線(108_1_2),406_01,1313_01,1
20240401,5230001002133,藤の木線(108_1_2),406_01,385_01,1
20240401,5230001002133,藤の木線(108_1_2),407_01,402_01,1
20240401,5230001002133,藤の木線(108_1_2),407_02,101_08,1
20240401,5230001002133,藤の木線(108_1_2),407_02,102_01,1
20240401,5230001002133,藤の木線(108_1_2),408_01,101_08,1
20240401,5230001002133,藤の木線(108_1_2),408_01,401_02,1
20240401,5230001002133,藤の木線(108_1_2),408_01,403_01,1
20240401,5230001002133,藤の木線(108_1_2),408_02,101_08,1
20240401,5230001002133,藤の木線(108_1_2),409_01,103_01,1
20240401,5230001002133,藤の木線(108_1_2),409_01,1312_01,1
20240401,5230001002133,藤の木線(108_1_2),409_01,301_02,1
20240401,5230001002133,藤の木線(108_1_2),409_01,411_02,1
20240401,5230001002133,藤の木線(108_1_2),409_02,301_02,1
20240401,5230001002133,藤の木線(108_1_2),409_02,401_02,1
20240401,5230001002133,藤の木線(108_1_2),409_02,404_01,1
20240401,5230001002133,藤の木線(108_1_2),410_01,101_08,1
20240401,5230001002133,藤の木線(108_1_2),410_01,102_01,1
20240401,5230001002133,藤の木線(108_1_2),410_01,1316_01,1
20240401,5230001002133,藤の木線(108_1_2),410_01,301_02,1
20240401,5230001002133,藤の木線(108_1_2),410_01,401_02,1
20240401,5230001002133,藤の木線(108_1_2),410_02,402_01,1
20240401,5230001002133,藤の木線(108_1_2),411_02,101_08,1
20240401,5230001002133,藤の木線(108_1_2),411_02,401_02,1
20240401,5230001002133,藤の木線(108_1_2),411_02,402_01,1
20240401,5230001002133,藤の木線(108_1_2),412_02,402_01,1
20240401,5230001002133,藤の木線(108_1_2),451_01,101_08,1
20240401,5230001002133,藤の木線(108_1_2),451_01,102_01,1
20240401,5230001002133,藤の木線(108_1_2),451_02,301_02,1
20240401,5230001002133,藤の木線(108_1_2),451_02,401_02,1
20240401,5230001002133,藤の木線(108_1_2),451_02,405_01,1
20240401,5230001002133,藤の木線(108_1_2),460_02,102_01,1
20240401,5230001002133,藤の木線(108_1_2),460_02,301_02,1
20240401,5230001002133,藤の木線(108_1_2),460_02,403_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),101_08,103_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),101_08,301_02,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),101_08,401_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),101_08,403_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),101_08,404_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),101_08,823_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),101_08,824_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),101_08,827_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),101_08,829_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),102_01,401_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),102_01,834_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),102_01,839_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),102_01,861_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),103_01,404_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),103_01,822_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),301_02,403_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),301_02,822_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),301_02,834_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),301_02,839_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),301_02,861_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),401_01,824_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),401_01,861_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),402_01,861_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),403_01,890_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),405_01,824_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),822_01,827_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),822_01,890_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),823_01,890_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),839_01,890_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_2),861_01,890_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),101_08,102_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),101_08,403_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),101_08,404_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),101_08,804_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),101_08,806_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),101_08,807_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),101_08,810_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),101_08,814_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),101_08,822_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),102_01,404_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),102_01,807_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),102_01,808_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),102_01,814_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),102_01,815_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),102_01,816_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),102_01,839_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),103_01,403_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),103_01,816_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),103_01,818_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),301_02,803_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),301_02,807_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),301_02,815_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),301_02,834_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),401_01,808_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),401_01,810_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),401_01,816_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),401_01,817_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),401_01,818_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),401_01,822_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),401_01,834_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),401_01,881_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),402_01,814_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),402_01,816_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),402_01,818_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),402_01,834_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),404_01,801_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),405_01,807_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),816_01,812_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),817_01,811_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),822_01,808_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),822_01,810_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),834_01,814_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),834_01,815_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),839_01,816_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_3),839_01,834_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_4),101_08,405_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_4),101_08,834_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_4),401_01,405_01,1
20240401,5230001002133,西の番・大場・流杉線(118_1_4),405_01,834_01,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),403_02,103_08,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),404_02,101_11,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),404_02,301_09,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),405_02,101_11,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),405_02,102_08,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),405_02,402_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),807_02,839_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),808_01,101_11,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),808_01,834_03,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),810_01,822_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),815_01,101_11,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),816_02,402_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),816_02,839_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),817_02,101_11,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),817_02,401_06,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),822_02,101_11,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),822_02,401_06,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),834_03,301_09,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),839_02,405_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_1),881_01,405_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),301_09,101_11,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),403_02,401_06,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),404_02,401_06,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),822_02,102_08,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),822_02,401_06,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),822_02,402_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),822_02,404_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),823_02,401_06,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),823_02,405_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),824_02,405_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),825_01,401_06,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),825_01,402_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),825_01,823_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),826_01,101_11,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),826_01,401_06,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),826_01,404_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),827_01,822_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),829_01,101_11,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),839_02,101_11,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),861_02,102_08,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),861_02,103_08,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),861_02,405_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),861_02,823_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),890_01,403_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),890_01,822_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),890_01,823_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_2),890_01,861_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_3),405_02,101_11,1
20240401,5230001002133,西の番・大場・流杉線(118_2_3),405_02,401_06,1
20240401,5230001002133,西の番・大場・流杉線(118_2_3),803_01,101_11,1
20240401,5230001002133,西の番・大場・流杉線(118_2_3),803_01,301_09,1
20240401,5230001002133,西の番・大場・流杉線(118_2_3),804_01,102_08,1
20240401,5230001002133,西の番・大場・流杉線(118_2_3),807_02,101_11,1
20240401,5230001002133,西の番・大場・流杉線(118_2_3),807_02,301_09,1
20240401,5230001002133,西の番・大場・流杉線(118_2_3),814_01,102_08,1
20240401,5230001002133,西の番・大場・流杉線(118_2_3),814_01,834_03,1
20240401,5230001002133,西の番・大場・流杉線(118_2_3),816_02,101_11,1
20240401,5230001002133,西の番・大場・流杉線(118_2_3),816_02,405_02,1
20240401,5230001002133,西の番・大場・流杉線(118_2_3),817_02,102_08,1
20240401,5230001002133,西の番・大場・流杉線(118_2_3),834_03,102_08,1
20240401,5230001002133,西の番・大場・流杉線(118_2_4),301_09,102_08,1
20240401,5230001002133,西の番・大場・流杉線(118_2_4),401_06,101_11,1
20240401,5230001002133,西の番・大場・流杉線(118_2_4),404_02,301_09,1
