date,agency_id,route_id,trip_id,stop_id,stop_sequence,count_geton,count_getoff
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_15時55分_系統320_2_1,3456_02,16,5,0
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_15時55分_系統320_2_1,3446_02,25,20,0
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_15時55分_系統320_2_1,3406_02,33,0,2
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_15時55分_系統320_2_1,3405_02,34,5,4
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_15時55分_系統320_2_1,3110_02,36,0,1
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_15時55分_系統320_2_1,3403_02,37,0,2
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_15時55分_系統320_2_1,3401_02,39,0,2
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_15時55分_系統320_2_1,301_09,40,0,4
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_15時55分_系統320_2_1,101_11,43,0,20
20240401,5230001002133,富山空港・総合運動公園・成子経由八尾線(336_1_2),平日_16時00分_系統336_1_2,101_06,1,5,0
20240401,5230001002133,富山空港・総合運動公園・成子経由八尾線(336_1_2),平日_16時00分_系統336_1_2,309_03,11,0,1
20240401,5230001002133,富山空港・総合運動公園・成子経由八尾線(336_1_2),平日_16時00分_系統336_1_2,3544_01,12,0,2
20240401,5230001002133,富山空港・総合運動公園・成子経由八尾線(336_1_2),平日_16時00分_系統336_1_2,3507_01,17,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時15分_系統112_2_3,358_01,4,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時15分_系統112_2_3,324_02,12,10,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時15分_系統112_2_3,320_02,16,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時15分_系統112_2_3,312_02,24,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時15分_系統112_2_3,311_02,25,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時15分_系統112_2_3,310_02,26,4,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時15分_系統112_2_3,307_02,29,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時15分_系統112_2_3,306_02,30,0,4
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時15分_系統112_2_3,304_02,32,10,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時15分_系統112_2_3,301_09,34,0,10
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時15分_系統112_2_3,102_08,36,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時15分_系統112_2_3,101_11,37,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_2),平日_16時20分_系統112_1_2,101_05,1,10,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_2),平日_16時20分_系統112_1_2,102_05,2,10,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_2),平日_16時20分_系統112_1_2,301_07,4,10,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_2),平日_16時20分_系統112_1_2,307_01,9,4,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_2),平日_16時20分_系統112_1_2,309_01,11,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_2),平日_16時20分_系統112_1_2,310_01,12,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_2),平日_16時20分_系統112_1_2,311_01,13,4,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_2),平日_16時20分_系統112_1_2,313_01,15,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_2),平日_16時20分_系統112_1_2,314_01,16,0,4
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_2),平日_16時20分_系統112_1_2,316_01,18,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_2),平日_16時20分_系統112_1_2,320_01,22,4,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_2),平日_16時20分_系統112_1_2,322_01,24,0,4
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_2),平日_16時20分_系統112_1_2,323_01,25,0,4
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_2),平日_16時20分_系統112_1_2,324_01,26,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_2),平日_16時20分_系統112_1_2,325_01,27,0,10
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_2),平日_16時20分_系統112_1_2,326_01,28,0,5
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_16時20分_系統115_2_3,1913_02,6,5,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_16時20分_系統115_2_3,1906_02,12,5,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_16時20分_系統115_2_3,1903_02,14,0,2
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_16時20分_系統115_2_3,875_02,17,4,2
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_16時20分_系統115_2_3,307_02,19,4,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_16時20分_系統115_2_3,304_02,22,4,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_16時20分_系統115_2_3,103_08,25,0,2
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_16時20分_系統115_2_3,102_08,26,0,1
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_16時20分_系統115_2_3,101_11,27,0,15
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時20分_系統316_2_1,103_07,3,10,0
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時20分_系統316_2_1,3603_01,11,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時20分_系統316_2_1,3608_01,17,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時20分_系統316_2_1,3946_01,20,30,0
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時20分_系統316_2_1,3951_02,21,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時20分_系統316_2_1,3602_02,28,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時20分_系統316_2_1,3601_02,29,0,10
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時20分_系統316_2_1,3202_02,34,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時20分_系統316_2_1,101_11,37,0,20
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_16時25分_系統320_1_2,101_06,1,10,0
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_16時25分_系統320_1_2,3403_01,7,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_16時25分_系統320_1_2,3408_01,13,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_16時25分_系統320_1_2,3446_01,19,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_16時25分_系統320_1_2,3455_01,27,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_16時25分_系統320_1_2,3712_01,39,0,2
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,101_05,1,90,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,102_05,2,10,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,301_06,4,20,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,305_01,7,0,2
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,306_01,8,0,4
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,307_01,9,0,15
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,875_01,11,2,10
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,1906_01,16,5,5
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,1907_01,17,0,10
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,1908_01,18,0,4
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,1910_01,19,0,4
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,1911_01,20,0,5
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,1912_01,21,0,1
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,1913_01,22,0,10
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,1914_01,23,0,30
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,1917_01,24,0,5
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,1946_01,26,0,2
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_16時35分_系統115_1_2,1919_01,27,0,20
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_16時35分_系統323_1_1,101_06,1,10,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_16時35分_系統323_1_1,301_08,4,4,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_16時35分_系統323_1_1,3405_01,10,4,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_16時35分_系統323_1_1,3408_01,13,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_16時35分_系統323_1_1,3444_01,17,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_16時35分_系統323_1_1,3528_01,24,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_16時35分_系統323_1_1,3531_01,27,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_16時35分_系統323_1_1,3416_01,30,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_16時35分_系統323_1_1,3419_01,33,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_16時35分_系統323_1_1,3420_01,35,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_16時35分_系統323_1_1,3433_01,49,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_16時40分_系統112_1_1,101_05,1,10,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_16時40分_系統112_1_1,102_05,2,5,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_16時40分_系統112_1_1,308_01,10,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_16時40分_系統112_1_1,309_01,11,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_16時40分_系統112_1_1,310_01,12,0,4
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_16時40分_系統112_1_1,311_01,13,5,1
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_16時40分_系統112_1_1,315_01,17,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_16時40分_系統112_1_1,322_01,24,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_16時40分_系統112_1_1,324_01,26,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_16時40分_系統112_1_1,325_01,27,2,10
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_16時40分_系統112_1_1,330_01,31,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_16時40分_系統112_2_1,328_02,5,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_16時40分_系統112_2_1,319_02,13,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_16時40分_系統112_2_1,312_02,20,10,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_16時40分_系統112_2_1,307_02,25,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_16時40分_系統112_2_1,301_09,30,5,1
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_16時40分_系統112_2_1,101_11,33,0,15
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_16時45分_系統112_1_6,101_05,6,15,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_16時45分_系統112_1_6,301_07,9,10,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_16時45分_系統112_1_6,306_01,13,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_16時45分_系統112_1_6,308_01,15,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_16時45分_系統112_1_6,311_01,18,5,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_16時45分_系統112_1_6,312_01,19,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_16時45分_系統112_1_6,313_01,20,0,1
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_16時45分_系統112_1_6,314_01,21,0,4
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_16時45分_系統112_1_6,322_01,29,0,4
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_16時45分_系統112_1_6,323_01,30,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_16時45分_系統112_1_6,325_01,32,0,10
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_16時45分_系統112_1_6,326_01,33,0,5
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時50分_系統316_2_1,103_07,3,4,0
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時50分_系統316_2_1,3206_01,8,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時50分_系統316_2_1,3605_01,13,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時50分_系統316_2_1,3946_01,20,30,0
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時50分_系統316_2_1,3602_02,28,5,5
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時50分_系統316_2_1,3601_02,29,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時50分_系統316_2_1,3206_02,30,0,4
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時50分_系統316_2_1,3105_02,33,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時50分_系統316_2_1,3202_02,34,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_16時50分_系統316_2_1,101_11,37,0,20
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時55分_系統112_2_3,325_02,11,10,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時55分_系統112_2_3,314_02,22,4,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時55分_系統112_2_3,311_02,25,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時55分_系統112_2_3,310_02,26,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時55分_系統112_2_3,309_02,27,5,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時55分_系統112_2_3,305_02,31,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時55分_系統112_2_3,301_09,34,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_3),平日_16時55分_系統112_2_3,101_11,37,0,20
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_16時55分_系統320_1_1,101_06,1,2,0
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_16時55分_系統320_1_1,301_08,4,5,0
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_16時55分_系統320_1_1,3403_01,7,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_16時55分_系統320_1_1,3405_01,10,4,0
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_16時55分_系統320_1_1,3406_01,11,4,0
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_16時55分_系統320_1_1,3407_01,12,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_16時55分_系統320_1_1,3441_01,14,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_16時55分_系統320_1_1,3451_01,21,0,5
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_16時55分_系統320_1_1,3452_01,22,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_16時55分_系統320_1_1,3455_01,27,2,2
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_16時55分_系統320_1_1,3456_01,28,0,2
20240401,5230001002133,富山空港・総合運動公園・成子経由八尾線(336_2_3),平日_16時58分_系統336_2_3,3505_02,12,2,0
20240401,5230001002133,富山空港・総合運動公園・成子経由八尾線(336_2_3),平日_16時58分_系統336_2_3,308_02,17,10,0
20240401,5230001002133,富山空港・総合運動公園・成子経由八尾線(336_2_3),平日_16時58分_系統336_2_3,304_02,21,5,0
20240401,5230001002133,富山空港・総合運動公園・成子経由八尾線(336_2_3),平日_16時58分_系統336_2_3,301_09,23,0,2
20240401,5230001002133,富山空港・総合運動公園・成子経由八尾線(336_2_3),平日_16時58分_系統336_2_3,103_08,24,0,5
20240401,5230001002133,富山空港・総合運動公園・成子経由八尾線(336_2_3),平日_16時58分_系統336_2_3,101_06,26,0,10
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_1),平日_17時05分_系統115_1_1,101_05,1,5,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_1),平日_17時05分_系統115_1_1,102_05,2,5,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_1),平日_17時05分_系統115_1_1,1908_01,17,0,2
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_1),平日_17時05分_系統115_1_1,1911_01,19,2,4
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_1),平日_17時05分_系統115_1_1,1914_01,22,0,4
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_1),平日_17時05分_系統115_1_1,1916_01,24,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,101_06,1,20,0
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,102_06,2,4,0
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,301_08,4,10,2
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,3401_01,5,10,0
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,3403_01,7,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,3110_01,8,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,3407_01,12,0,10
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,3408_01,13,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,3442_01,15,2,5
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,3443_01,16,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,3444_01,17,0,4
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,3446_01,19,0,5
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,3452_01,22,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,3455_01,27,0,4
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,3456_01,28,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,3703_01,30,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_17時15分_系統320_1_2,3713_01,40,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_17時15分_系統323_2_2,3451_03,29,5,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_17時15分_系統323_2_2,3446_02,31,10,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_17時15分_系統323_2_2,3444_02,33,5,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_17時15分_系統323_2_2,3405_02,40,0,4
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_17時15分_系統323_2_2,3401_02,45,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_17時15分_系統323_2_2,301_09,46,2,4
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_17時15分_系統323_2_2,102_08,48,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_17時15分_系統323_2_2,101_11,49,0,10
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,101_05,1,25,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,102_05,2,10,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,301_07,4,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,303_01,5,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,305_01,7,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,307_01,9,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,310_01,12,0,4
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,312_01,14,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,313_01,15,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,314_01,16,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,315_01,17,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,316_01,18,0,4
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,320_01,22,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,321_01,23,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,323_01,25,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,324_01,26,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,325_01,27,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,326_01,28,0,10
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_17時20分_系統112_1_1,328_01,29,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_17時20分_系統112_2_1,332_01,1,2,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_17時20分_系統112_2_1,328_02,5,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_17時20分_系統112_2_1,324_02,8,4,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_17時20分_系統112_2_1,318_02,14,4,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_17時20分_系統112_2_1,316_02,16,4,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_17時20分_系統112_2_1,315_02,17,10,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_17時20分_系統112_2_1,314_02,18,20,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_17時20分_系統112_2_1,313_02,19,10,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_17時20分_系統112_2_1,312_02,20,0,1
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_17時20分_系統112_2_1,311_02,21,10,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_17時20分_系統112_2_1,310_02,22,4,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_17時20分_系統112_2_1,309_02,23,5,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_17時20分_系統112_2_1,303_02,29,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_17時20分_系統112_2_1,301_09,30,0,20
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_17時20分_系統112_2_1,102_08,32,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_17時20分_系統112_2_1,101_11,33,0,30
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_17時20分_系統316_2_1,101_03,1,5,0
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_17時20分_系統316_2_1,103_07,3,4,0
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_17時20分_系統316_2_1,3206_01,8,0,4
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_17時20分_系統316_2_1,3604_01,12,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_17時20分_系統316_2_1,3608_01,17,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_17時20分_系統316_2_1,3946_01,20,35,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_17時20分_系統316_2_1,3951_02,21,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_17時20分_系統316_2_1,3952_02,22,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_17時20分_系統316_2_1,3603_02,27,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_17時20分_系統316_2_1,3206_02,30,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_17時20分_系統316_2_1,3204_02,32,0,4
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_17時20分_系統316_2_1,3105_02,33,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_17時20分_系統316_2_1,3202_02,34,0,5
20240401,5230001002133,富大附病院・朝日循環線(316_2_1),平日_17時20分_系統316_2_1,101_11,37,0,15
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_17時25分_系統320_2_1,3707_01,10,10,0
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_17時25分_系統320_2_1,3442_02,29,5,1
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_17時25分_系統320_2_1,103_08,41,0,4
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_17時25分_系統320_2_1,102_08,42,0,5
